player_id,full_name,position,year,ovr
00-0031938,Carl Davis,DL,2017,66
00-0031938,Carl Davis,DL,2018,75
00-0031938,Carl Davis,DL,2019,68
00-0031938,Carl Davis,DL,2021,67
00-0031938,Carl Davis,DL,2022,67
00-0031938,Carl Davis,DL,2023,67
00-0036352,Carlos Davis,DL,2020,61
00-0036352,Carlos Davis,DL,2021,63
00-0036352,Carlos Davis,DL,2022,62
00-0036352,Carlos Davis,DL,2023,63
00-0034778,Carlton Davis,DB,2018,71
00-0034778,Carlton Davis,DB,2019,71
00-0034778,Carlton Davis,DB,2020,77
00-0034778,Carlton Davis,DB,2021,83
00-0034778,Carlton Davis,DB,2022,82
00-0034778,Carlton Davis,DB,2023,81
00-0030917,Chris Davis,DB,,
00-0029764,Cody Davis,DB,2016,68
00-0029764,Cody Davis,DB,2017,65
00-0029764,Cody Davis,DB,2018,78
00-0029764,Cody Davis,DB,2019,72
00-0029764,Cody Davis,DB,2020,68
00-0029764,Cody Davis,DB,2021,68
00-0029764,Cody Davis,DB,2022,68
00-0029764,Cody Davis,DB,2023,68
00-0036451,Connor Davis,TE,,
00-0033871,Corey Davis,WR,2017,79
00-0033871,Corey Davis,WR,2018,80
00-0033871,Corey Davis,WR,2019,82
00-0033871,Corey Davis,WR,2020,79
00-0033871,Corey Davis,WR,2021,78
00-0033871,Corey Davis,WR,2022,79
00-0033871,Corey Davis,WR,2023,78
00-0035101,Davion Davis,WR,2020,63
00-0035101,Davion Davis,WR,2021,63
00-0035101,Davion Davis,WR,2022,65
00-0029607,Demario Davis,LB,2016,76
00-0029607,Demario Davis,LB,2017,74
00-0029607,Demario Davis,LB,2018,85
00-0029607,Demario Davis,LB,2019,85
00-0029607,Demario Davis,LB,2020,89
00-0029607,Demario Davis,LB,2021,92
00-0029607,Demario Davis,LB,2022,93
00-0029607,Demario Davis,LB,2023,90
00-0038573,Derius Davis,WR,2023,69
00-0035626,Deshaun Davis,LB,2019,64
00-0036148,Domenique Davis,DL,,
00-0035154,Felton Davis,WR,,
00-0036196,Gabriel Davis,WR,2020,69
00-0036196,Gabriel Davis,WR,2021,78
00-0036196,Gabriel Davis,WR,2022,80
00-0036196,Gabriel Davis,WR,2023,83
00-0036196,Gabe Davis,WR,2020,69
00-0036196,Gabe Davis,WR,2021,78
00-0036196,Gabe Davis,WR,2022,80
00-0036196,Gabe Davis,WR,2023,83
00-0031953,Geremy Davis,WR,2016,64
00-0031953,Geremy Davis,WR,2017,64
00-0031953,Geremy Davis,WR,2018,64
00-0031953,Geremy Davis,WR,2019,65
00-0031953,Geremy Davis,WR,2020,67
00-0039798,Isaiah Davis,RB,,
00-0039416,Jaden Davis,DB,,
00-0034446,Jalen Davis,DB,2019,60
00-0034446,Jalen Davis,DB,2020,60
00-0034446,Jalen Davis,DB,2021,63
00-0034446,Jalen Davis,DB,2022,63
00-0034446,Jalen Davis,DB,2023,63
00-0035449,Jamal Davis,DL,2020,64
00-0035449,Jamal Davis,DL,2022,63
00-0036614,Jamin Davis,LB,2021,72
00-0036614,Jamin Davis,LB,2022,72
00-0036614,Jamin Davis,LB,2023,76
00-0033539,Jarrad Davis,LB,2017,74
00-0033539,Jarrad Davis,LB,2018,77
00-0033539,Jarrad Davis,LB,2019,72
00-0033539,Jarrad Davis,LB,2020,70
00-0033539,Jarrad Davis,LB,2021,70
00-0033539,Jarrad Davis,LB,2022,70
00-0033539,Jarrad Davis,LB,2023,70
00-0035880,Javaris Davis,DB,2020,63
00-0034499,Jawill Davis,WR,2019,63
00-0031893,Jesse Davis,OL,2018,66
00-0031893,Jesse Davis,OL,2019,66
00-0031893,Jesse Davis,OL,2020,65
00-0031893,Jesse Davis,OL,2021,64
00-0031893,Jesse Davis,OL,2022,64
00-0037073,Jordan Davis,DL,2022,78
00-0037073,Jordan Davis,DL,2023,79
00-0033760,Justin Davis,RB,2017,64
00-0033760,Justin Davis,RB,2018,70
00-0033760,Justin Davis,RB,2019,67
00-0037380,Kaden Davis,WR,,
00-0037832,Kalia Davis,DL,2022,64
00-0037832,Kalia Davis,DL,2023,64
00-0034030,Keionta Davis,DL,2019,66
00-0026298,Kellen Davis,TE,2016,69
00-0036430,Khalil Davis,DL,2020,63
00-0036430,Khalil Davis,DL,2022,63
00-0030280,Knile Davis,RB,2016,73
00-0030280,Knile Davis,RB,2017,71
00-0037563,Malik Davis,RB,2022,61
00-0037563,Malik Davis,RB,2023,67
00-0033697,Michael Davis,DB,2018,67
00-0033697,Michael Davis,DB,2019,72
00-0033697,Michael Davis,DB,2020,73
00-0033697,Michael Davis,DB,2021,75
00-0033697,Michael Davis,DB,2022,74
00-0033697,Michael Davis,DB,2023,80
00-0032063,Mike Davis,RB,2016,71
00-0032063,Mike Davis,RB,2017,72
00-0032063,Mike Davis,RB,2018,73
00-0032063,Mike Davis,RB,2019,77
00-0032063,Mike Davis,RB,2020,75
00-0032063,Mike Davis,RB,2021,78
00-0032063,Mike Davis,RB,2022,76
00-0035649,Nate Davis,OL,2019,65
00-0035649,Nate Davis,OL,2020,70
00-0035649,Nate Davis,OL,2021,78
00-0035649,Nate Davis,OL,2022,77
00-0035649,Nate Davis,OL,2023,76
00-0034500,Tae Davis,LB,2019,63
00-0034500,Tae Davis,LB,2020,67
00-0034500,Tae Davis,LB,2022,65
00-0034500,Tae Davis,LB,2023,65
00-0035978,Quartney Davis,WR,,
00-0036213,Raekwon Davis,DL,2020,71
00-0036213,Raekwon Davis,DL,2021,71
00-0036213,Raekwon Davis,DL,2022,71
00-0036213,Raekwon Davis,DL,2023,71
00-0034034,Rashard Davis,WR,2020,61
00-0039875,Ray Davis,RB,,
00-0033815,Reggie Davis,WR,2018,62
00-0033815,Reggie Davis,WR,2019,61
00-0033815,Reggie Davis,WR,2020,62
00-0033530,Robert Davis,WR,2017,65
00-0033530,Robert Davis,WR,2018,63
00-0033530,Robert Davis,WR,2019,63
00-0033530,Robert Davis,WR,2020,63
00-0029053,Ryan Davis,DL,2016,72
00-0029053,Ryan Davis,DL,2017,71
00-0033053,Sean Davis,DB,2016,71
00-0033053,Sean Davis,DB,2017,73
00-0033053,Sean Davis,DB,2018,73
00-0033053,Sean Davis,DB,2019,72
00-0033053,Sean Davis,DB,2020,72
00-0038902,Shaquan Davis,WR,,
00-0036481,Shawn Davis,DB,2021,65
00-0036481,Shawn Davis,DB,2022,65
00-0023448,Thomas Davis,LB,2016,88
00-0023448,Thomas Davis,LB,2017,87
00-0023448,Thomas Davis,LB,2018,83
00-0023448,Thomas Davis,LB,2019,79
00-0023448,Thomas Davis,LB,2020,78
00-0032080,Titus Davis,WR,2016,65
00-0031427,Todd Davis,LB,2016,64
00-0031427,Todd Davis,LB,2017,76
00-0031427,Todd Davis,LB,2018,78
00-0031427,Todd Davis,LB,2019,76
00-0031427,Todd Davis,LB,2020,74
00-0032423,Trevor Davis,WR,2016,64
00-0032423,Trevor Davis,WR,2017,64
00-0032423,Trevor Davis,WR,2018,69
00-0032423,Trevor Davis,WR,2019,68
00-0032423,Trevor Davis,WR,2020,68
00-0036250,Tyler Davis,TE,2020,61
00-0036250,Tyler Davis,TE,2021,61
00-0036250,Tyler Davis,TE,2022,61
00-0036250,Tyler Davis,TE,2023,60
00-0039749,Tyler Davis,DL,,
00-0024221,Vernon Davis,TE,2016,80
00-0024221,Vernon Davis,TE,2017,80
00-0024221,Vernon Davis,TE,2018,83
00-0024221,Vernon Davis,TE,2019,81
00-0027001,Vontae Davis,DB,2016,91
00-0027001,Vontae Davis,DB,2017,86
00-0027001,Vontae Davis,DB,2018,78
00-0030519,Will Davis,DB,2016,73
00-0030519,Will Davis,DB,2017,70
00-0037006,Wyatt Davis,OL,2021,63
00-0037006,Wyatt Davis,OL,2022,63
00-0037006,Wyatt Davis,OL,2023,63
00-0036298,Akeem Davis-Gaither,LB,2020,68
00-0036298,Akeem Davis-Gaither,LB,2021,72
00-0036298,Akeem Davis-Gaither,LB,2022,72
00-0036298,Akeem Davis-Gaither,LB,2023,75
00-0037827,Tyrion Davis-Price,RB,2022,71
00-0037827,Tyrion Davis-Price,RB,2023,69
00-0034288,Raymond Davison,LB,,
00-0031947,Tyeler Davison,DL,2016,68
00-0031947,Tyeler Davison,DL,2017,72
00-0031947,Tyeler Davison,DL,2018,81
00-0031947,Tyeler Davison,DL,2019,75
00-0031947,Tyeler Davison,DL,2020,77
00-0031947,Tyeler Davison,DL,2021,71
00-0034654,Dalyn Dawkins,RB,2019,60
00-0034654,Dalyn Dawkins,RB,2020,60
00-0033904,Dion Dawkins,OL,2017,76
00-0033904,Dion Dawkins,OL,2018,77
00-0033904,Dion Dawkins,OL,2019,77
00-0033904,Dion Dawkins,OL,2020,77
00-0033904,Dion Dawkins,OL,2021,83
00-0033904,Dion Dawkins,OL,2022,83
00-0033904,Dion Dawkins,OL,2023,81
00-0035549,Noah Dawkins,LB,2020,60
00-0035549,Noah Dawkins,LB,2022,64
00-0034744,Duke Dawson,DB,2018,72
00-0034744,Duke Dawson,DB,2019,67
00-0034744,Duke Dawson,DB,2020,68
00-0034744,Duke Dawson,DB,2023,68
00-0032167,P.J. Dawson,LB,2016,71
00-0032167,P.J. Dawson,LB,2017,71
00-0039935,Denzel Daxon,DL,,
00-0031698,Dillon Day,OL,2018,61
00-0033010,Sheldon Day,DL,2016,68
00-0033010,Sheldon Day,DL,2017,69
00-0033010,Sheldon Day,DL,2018,72
00-0033010,Sheldon Day,DL,2019,70
00-0033010,Sheldon Day,DL,2020,67
00-0033010,Sheldon Day,DL,2021,67
00-0033010,Sheldon Day,DL,2022,67
00-0033010,Sheldon Day,DL,2023,67
00-0033596,Matt Dayes,RB,2017,63
00-0033596,Matt Dayes,RB,2018,64
00-0033596,Matt Dayes,RB,2019,57
00-0032492,Clay DeBord,OL,2016,60
00-0032492,Clay DeBord,OL,2017,60
00-0029678,David DeCastro,OL,2016,84
00-0029678,David DeCastro,OL,2017,88
00-0029678,David DeCastro,OL,2018,95
00-0029678,David DeCastro,OL,2019,93
00-0029678,David DeCastro,OL,2020,91
00-0039841,Cooper DeJean,DB,,
00-0039585,Kalen DeLoach,LB,,
00-0034655,Nick DeLuca,LB,2018,58
00-0034655,Nick DeLuca,LB,2019,56
00-0036777,Ben Deluca,DB,2022,64
00-0036777,Ben Deluca,DB,2022,64
00-0036777,Ben DeLuca,DB,2022,64
00-0036777,Ben DeLuca,DB,2022,64
00-0033080,Seth DeValve,TE,2016,64
00-0033080,Seth DeValve,TE,2017,68
00-0033080,Seth DeValve,TE,2018,77
00-0033080,Seth DeValve,TE,2019,76
00-0025689,Mike DeVito,DL,,
00-0038476,Tommy DeVito,QB,,
00-0036990,Divine Deablo,LB,2021,68
00-0036990,Divine Deablo,LB,2022,69
00-0036990,Divine Deablo,LB,2023,73
00-0027838,Brandon Deaderick,DL,,
00-0032542,David Dean,DL,2016,60
00-0032542,David Dean,DL,2017,60
00-0035699,Jamel Dean,DB,2019,68
00-0035699,Jamel Dean,DB,2020,76
00-0035699,Jamel Dean,DB,2021,82
00-0035699,Jamel Dean,DB,2022,82
00-0035699,Jamel Dean,DB,2023,85
00-0037615,Nakobe Dean,LB,2022,71
00-0037615,Nakobe Dean,LB,2023,72
00-0038494,Trey Dean III,DB,2023,63
00-0037326,Dawson Deaton,OL,2022,62
00-0032641,Donte' Deayon,DB,2018,70
00-0032641,Donte' Deayon,DB,2018,70
00-0032641,Donte' Deayon,DB,2019,63
00-0032641,Donte' Deayon,DB,2019,63
00-0032641,Donte' Deayon,DB,2020,64
00-0032641,Donte' Deayon,DB,2020,64
00-0032641,Donte' Deayon,DB,2021,65
00-0032641,Donte' Deayon,DB,2021,65
00-0032641,Donte Deayon,DB,2018,70
00-0032641,Donte Deayon,DB,2018,70
00-0032641,Donte Deayon,DB,2019,63
00-0032641,Donte Deayon,DB,2019,63
00-0032641,Donte Deayon,DB,2020,64
00-0032641,Donte Deayon,DB,2020,64
00-0032641,Donte Deayon,DB,2021,65
00-0032641,Donte Deayon,DB,2021,65
00-0032121,Andre Debose,WR,2016,52
00-0027690,Eric Decker,WR,2016,87
00-0027690,Eric Decker,WR,2017,86
00-0032381,Taylor Decker,OL,2016,76
00-0032381,Taylor Decker,OL,2017,82
00-0032381,Taylor Decker,OL,2018,77
00-0032381,Taylor Decker,OL,2019,76
00-0032381,Taylor Decker,OL,2020,74
00-0032381,Taylor Decker,OL,2021,78
00-0032381,Taylor Decker,OL,2022,80
00-0032381,Taylor Decker,OL,2023,83
00-0033575,Treston Decoud,DB,2017,66
00-0033575,Treston Decoud,DB,2018,70
00-0033575,Treston Decoud,DB,2019,65
00-0037302,Austin Deculus,OL,2022,62
00-0037302,Austin Deculus,OL,2023,62
00-0039784,Justin Dedich,OL,,
00-0039470,Branson Deen,DL,,
00-0036332,Josiah Deguara,TE,2020,67
00-0036332,Josiah Deguara,TE,2021,68
00-0036332,Josiah Deguara,TE,2022,68
00-0036332,Josiah Deguara,TE,2023,68
00-0035686,Michael Deiter,OL,2019,64
00-0035686,Michael Deiter,OL,2020,65
00-0035686,Michael Deiter,OL,2021,65
00-0035686,Michael Deiter,OL,2022,64
00-0035686,Michael Deiter,OL,2023,61
00-0031843,Ryan Delaire,DL,2016,65
00-0031843,Ryan Delaire,DL,2017,67
00-0037103,Jean Delance,OL,,
00-0034515,Dee Delaney,DB,2018,64
00-0034515,Dee Delaney,DB,2021,62
00-0034515,Dee Delaney,DB,2022,63
00-0034515,Dee Delaney,DB,2023,63
00-0038977,Tank Dell,WR,2023,72
00-0027009,Louis Delmas,DB,,
00-0036282,Grant Delpit,DB,2020,72
00-0036282,Grant Delpit,DB,2021,76
00-0036282,Grant Delpit,DB,2022,76
00-0036282,Grant Delpit,DB,2023,78
00-0034809,Jamil Demby,OL,2018,65
00-0034809,Jamil Demby,OL,2019,58
00-0034809,Jamil Demby,OL,2020,58
00-0030309,Kenny Demens,LB,,
00-0038705,Emari Demercado,RB,,
00-0026257,Quintin Demps,DB,2016,75
00-0026257,Quintin Demps,DB,2017,80
00-0038447,Dontay Demus,WR,,
00-0037392,Trevor Denbow,DB,2022,62
00-0037392,Trevor Denbow,DB,2023,62
00-0037582,Kuony Deng,LB,,
00-0031140,Anthony Denham,TE,,
00-0035470,Lukas Denis,DB,2019,59
00-0035470,Lukas Denis,DB,2023,59
00-0035598,Stephen Denmark,DB,2019,60
00-0035598,Stephen Denmark,DB,2020,61
00-0031380,Darqueze Dennard,DB,2016,75
00-0031380,Darqueze Dennard,DB,2017,73
00-0031380,Darqueze Dennard,DB,2018,79
00-0031380,Darqueze Dennard,DB,2019,77
00-0031380,Darqueze Dennard,DB,2022,75
00-0039049,SirVocea Dennis,LB,2023,67
00-0028029,Akeem Dent,LB,2016,74
00-0031609,A.J. Derby,TE,2017,73
00-0031609,A.J. Derby,TE,2018,77
00-0031331,Pierre Desir,DB,2016,69
00-0031331,Pierre Desir,DB,2017,70
00-0031331,Pierre Desir,DB,2018,73
00-0031331,Pierre Desir,DB,2019,80
00-0031331,Pierre Desir,DB,2020,80
00-0031331,Pierre Desir,DB,2021,75
00-0037030,Drew Desjarlais,OL,,
00-0027925,James Develin,RB,2016,83
00-0027925,James Develin,RB,2017,84
00-0027925,James Develin,RB,2018,76
00-0027925,James Develin,RB,2019,75
00-0030011,Jordan Devey,OL,2016,65
00-0030011,Jordan Devey,OL,2017,64
00-0030011,Jordan Devey,OL,2018,65
00-0030011,Jordan Devey,OL,2019,58
00-0030011,Jordan Devey,OL,2020,61
00-0028453,Pat Devlin,QB,,
00-0039418,MJ Devonshire,DB,,
00-0037113,Micah Dew-Treadway,DL,,
00-0039070,Gervon Dexter,DL,2023,68
00-0039070,Gervon Dexter,DL,2023,68
00-0039070,Gervon Dexter Sr.,DL,2023,68
00-0039070,Gervon Dexter Sr.,DL,2023,68
00-0034250,Christian DiLauro,OL,2019,54
00-0034250,Christian DiLauro,OL,2020,55
00-0034250,Christian DiLauro,OL,2022,54
00-0034250,Christian DiLauro,OL,2023,54
00-0029815,Jayson DiManche,LB,2016,67
00-0028581,Patrick DiMarco,RB,2016,91
00-0028581,Patrick DiMarco,RB,2017,84
00-0028581,Patrick DiMarco,RB,2018,67
00-0028581,Patrick DiMarco,RB,2019,67
00-0028581,Patrick DiMarco,RB,2020,68
00-0036384,Ben DiNucci,QB,2020,57
00-0036384,Ben DiNucci,QB,2022,53
00-0036384,Ben DiNucci,QB,2023,54
00-0038537,J.D. DiRenzo,OL,,
00-0038711,Mohamoud Diabate,LB,,
00-0039068,YaYa Diaby,LB,2023,67
00-0039068,YaYa Diaby,LB,2023,67
00-0039068,Yaya Diaby,LB,2023,67
00-0039068,Yaya Diaby,LB,2023,67
00-0039390,Marcellas Dial Jr.,DB,,
00-0030088,Quinton Dial,DL,2016,70
00-0030088,Quinton Dial,DL,2017,76
00-0034795,Garrett Dickerson,TE,2019,62
00-0034795,Garrett Dickerson,TE,2020,57
00-0037002,Landon Dickerson,OL,2021,75
00-0037002,Landon Dickerson,OL,2022,75
00-0037002,Landon Dickerson,OL,2023,82
00-0034657,Matt Dickerson,DL,2018,62
00-0034657,Matt Dickerson,DL,2019,58
00-0034657,Matt Dickerson,DL,2020,59
00-0034657,Matt Dickerson,DL,2022,63
00-0034657,Matt Dickerson,DL,2023,63
00-0027675,Ed Dickson,TE,2016,72
00-0027675,Ed Dickson,TE,2017,70
00-0027675,Ed Dickson,TE,2018,77
00-0027675,Ed Dickson,TE,2019,76
00-0033959,J.J Dielman,OL,2017,66
00-0033959,J.J Dielman,OL,2018,65
00-0037349,Kellen Diesch,OL,2022,62
00-0037349,Kellen Diesch,OL,2023,62
00-0033474,Gehrig Dieter,WR,2019,65
00-0033474,Gehrig Dieter,WR,2020,64
00-0036786,Jon Dietzen,OL,,
00-0031608,Quandre Diggs,DB,2016,74
00-0031608,Quandre Diggs,DB,2017,71
00-0031608,Quandre Diggs,DB,2018,77
00-0031608,Quandre Diggs,DB,2019,77
00-0031608,Quandre Diggs,DB,2020,80
00-0031608,Quandre Diggs,DB,2021,83
00-0031608,Quandre Diggs,DB,2022,84
00-0031608,Quandre Diggs,DB,2023,87
00-0032370,Reggie Diggs,WR,2016,60
00-0031588,Stefon Diggs,WR,2016,79
00-0031588,Stefon Diggs,WR,2017,86
00-0031588,Stefon Diggs,WR,2018,90
00-0031588,Stefon Diggs,WR,2019,93
00-0031588,Stefon Diggs,WR,2020,92
00-0031588,Stefon Diggs,WR,2021,95
00-0031588,Stefon Diggs,WR,2022,95
00-0031588,Stefon Diggs,WR,2023,96
00-0036361,Trevon Diggs,DB,2020,69
00-0036361,Trevon Diggs,DB,2021,83
00-0036361,Trevon Diggs,DB,2022,84
00-0036361,Trevon Diggs,DB,2023,87
00-0035233,Andre Dillard,OL,2019,70
00-0035233,Andre Dillard,OL,2020,69
00-0035233,Andre Dillard,OL,2021,72
00-0035233,Andre Dillard,OL,2022,73
00-0035233,Andre Dillard,OL,2023,72
00-0036265,A.J. Dillon,RB,2020,72
00-0036265,A.J. Dillon,RB,2020,72
00-0036265,A.J. Dillon,RB,2021,79
00-0036265,A.J. Dillon,RB,2021,79
00-0036265,A.J. Dillon,RB,2022,80
00-0036265,A.J. Dillon,RB,2022,80
00-0036265,A.J. Dillon,RB,2023,78
00-0036265,A.J. Dillon,RB,2023,78
00-0036265,AJ Dillon,RB,2020,72
00-0036265,AJ Dillon,RB,2020,72
00-0036265,AJ Dillon,RB,2021,79
00-0036265,AJ Dillon,RB,2021,79
00-0036265,AJ Dillon,RB,2022,80
00-0036265,AJ Dillon,RB,2022,80
00-0036265,AJ Dillon,RB,2023,78
00-0036265,AJ Dillon,RB,2023,78
00-0035102,Brandon Dillon,TE,2020,59
00-0035102,Brandon Dillon,TE,2022,59
00-0035102,Brandon Dillon,TE,2023,58
00-0035813,Derrick Dillon,WR,,
00-0032421,K.J. Dillon,DB,2016,67
00-0032421,K.J. Dillon,DB,2017,65
00-0033686,Hunter Dimick,DL,,
00-0036896,Victor Dimukeje,LB,2021,61
00-0036896,Victor Dimukeje,LB,2022,61
00-0036896,Victor Dimukeje,LB,2023,65
00-0034931,Joe Dineen,LB,,
00-0034159,Will Dissly,TE,2018,71
00-0034159,Will Dissly,TE,2019,73
00-0034159,Will Dissly,TE,2020,78
00-0034159,Will Dissly,TE,2021,74
00-0034159,Will Dissly,TE,2022,74
00-0034159,Will Dissly,TE,2023,77
00-0036044,Michael Divinity,LB,,
00-0031328,Brandon Dixon,DB,2016,65
00-0030802,Brian Dixon,DB,2016,66
00-0030802,Brian Dixon,DB,2017,65
00-0035586,D'Cota Dixon,DB,,
00-0037042,Dai'Jean Dixon,WR,2020,54
00-0037061,De'Shaan Dixon,DL,2023,58
00-0035450,Johnnie Dixon,WR,2019,66
00-0035450,Johnnie Dixon,WR,2020,66
00-0032411,Kenneth Dixon,RB,2016,72
00-0032411,Kenneth Dixon,RB,2017,76
00-0032411,Kenneth Dixon,RB,2018,74
00-0032411,Kenneth Dixon,RB,2019,76
00-0032014,Travell Dixon,DB,,
00-0036578,Gerrid Doaks,RB,2022,62
00-0036158,J.K. Dobbins,RB,2020,75
00-0036158,J.K. Dobbins,RB,2021,80
00-0036158,J.K. Dobbins,RB,2022,81
00-0036158,J.K. Dobbins,RB,2023,78
00-0028479,Demarcus Dobbs,DL,,
00-0033949,Joshua Dobbs,QB,2017,72
00-0033949,Joshua Dobbs,QB,2018,69
00-0033949,Joshua Dobbs,QB,2019,63
00-0033949,Joshua Dobbs,QB,2020,62
00-0033949,Joshua Dobbs,QB,2021,61
00-0033949,Joshua Dobbs,QB,2022,60
00-0033949,Joshua Dobbs,QB,2023,63
00-0030540,Aaron Dobson,WR,2016,71
00-0030540,Aaron Dobson,WR,2017,71
00-0032760,Josh Doctson,WR,2016,77
00-0032760,Josh Doctson,WR,2017,75
00-0032760,Josh Doctson,WR,2018,78
00-0032760,Josh Doctson,WR,2019,77
00-0032760,Josh Doctson,WR,2020,71
00-0033074,Kevin Dodd,LB,2016,73
00-0033074,Kevin Dodd,LB,2017,73
00-0033074,Kevin Dodd,LB,2018,73
00-0035352,Tyrel Dodson,LB,2021,63
00-0035352,Tyrel Dodson,LB,2022,63
00-0035352,Tyrel Dodson,LB,2023,65
00-0035541,Michael Dogbe,DL,2019,66
00-0035541,Michael Dogbe,DL,2020,65
00-0035541,Michael Dogbe,DL,2021,66
00-0035541,Michael Dogbe,DL,2022,66
00-0035541,Michael Dogbe,DL,2023,66
00-0035394,Jake Dolegala,QB,2020,54
00-0035394,Jacob Dolegala,QB,2020,54
00-0037393,JoJo Domann,LB,2022,63
00-0037393,JoJo Domann,LB,2023,63
00-0033961,Dylan Donahue,LB,2017,64
00-0033961,Dylan Donahue,LB,2018,67
00-0031388,Aaron Donald,DL,2016,98
00-0031388,Aaron Donald,DL,2017,99
00-0031388,Aaron Donald,DL,2018,99
00-0031388,Aaron Donald,DL,2019,99
00-0031388,Aaron Donald,DL,2020,99
00-0031388,Aaron Donald,DL,2021,99
00-0031388,Aaron Donald,DL,2022,99
00-0031388,Aaron Donald,DL,2023,99
00-0033990,Steve Donatell,TE,,
00-0037019,Aaron Donkor,LB,2022,55
00-0032246,Andrew Donnal,OL,2016,64
00-0032246,Andrew Donnal,OL,2017,65
00-0032246,Andrew Donnal,OL,2018,62
00-0032246,Andrew Donnal,OL,2019,53
00-0032246,Andrew Donnal,OL,2020,55
00-0028838,Larry Donnell,TE,2016,76
00-0034287,Kendall Donnerson,LB,2018,64
00-0034287,Kendall Donnerson,LB,2019,61
00-0034287,Kendall Donnerson,LB,2020,62
00-0034210,Garret Dooley,LB,2019,61
00-0032484,Vontarrius Dora,LB,2016,57
00-0032484,Vontarrius Dora,LB,2017,58
00-0032484,Vontarrius Dora,LB,2018,60
00-0032484,Vontarrius Dora,LB,2019,56
00-0032484,Vontarrius Dora,LB,2020,57
00-0036113,Drake Dorbeck,OL,,
00-0032631,Makinton Dorleant,DB,2016,61
00-0032631,Makinton Dorleant,DB,2018,65
00-0032631,Makinton Dorleant,DB,2019,57
00-0039859,Brandon Dorlus,DL,,
00-0035979,Myles Dorn,DB,,
00-0032208,Phillip Dorsett,WR,2016,72
00-0032208,Phillip Dorsett,WR,2017,73
00-0032208,Phillip Dorsett,WR,2018,75
00-0032208,Phillip Dorsett,WR,2019,77
00-0032208,Phillip Dorsett,WR,2020,77
00-0032208,Phillip Dorsett,WR,2021,73
00-0032208,Phillip Dorsett,WR,2022,74
00-0032208,Phillip Dorsett,WR,2023,72
00-0026145,Glenn Dorsey,DL,2016,70
00-0036124,Khalil Dorsey,DB,2021,65
00-0036124,Khalil Dorsey,DB,2022,65
00-0036124,Khalil Dorsey,DB,2023,65
00-0035500,Greg Dortch,WR,2019,65
00-0035500,Greg Dortch,WR,2020,65
00-0035500,Greg Dortch,WR,2021,64
00-0035500,Greg Dortch,WR,2022,68
00-0035500,Greg Dortch,WR,2023,73
00-0035120,Keelan Doss,WR,2020,68
00-0035120,Keelan Doss,WR,2022,67
00-0035120,Keelan Doss,WR,2023,67
00-0032136,Lorenzo Doss,DB,2016,67
00-0032136,Lorenzo Doss,DB,2017,70
00-0032136,Lorenzo Doss,DB,2018,67
00-0032136,Lorenzo Doss,DB,2019,64
00-0038459,Tykeem Doss,OL,,
00-0026814,Demar Dotson,OL,2016,78
00-0026814,Demar Dotson,OL,2017,80
00-0026814,Demar Dotson,OL,2018,88
00-0026814,Demar Dotson,OL,2019,88
00-0038862,Elijah Dotson,RB,2023,60
00-0037741,Jahan Dotson,WR,2022,75
00-0037741,Jahan Dotson,WR,2023,77
00-0036339,Kevin Dotson,OL,2020,63
00-0036339,Kevin Dotson,OL,2021,73
00-0036339,Kevin Dotson,OL,2022,73
00-0036339,Kevin Dotson,OL,2023,76
00-0037816,Romeo Doubs,WR,2022,67
00-0037816,Romeo Doubs,WR,2023,74
00-0032446,Brandon Doughty,QB,2016,63
00-0032446,Brandon Doughty,QB,2017,61
00-0038621,Demario Douglas,WR,2023,67
00-0026224,Harry Douglas,WR,2016,73
00-0026224,Harry Douglas,WR,2017,73
00-0031575,Jamil Douglas,OL,2017,65
00-0031575,Jamil Douglas,OL,2018,66
00-0031575,Jamil Douglas,OL,2019,59
00-0031575,Jamil Douglas,OL,2020,62
00-0031575,Jamil Douglas,OL,2021,61
00-0031575,Jamil Douglas,OL,2022,61
00-0033551,Rasul Douglas,DB,2017,68
00-0033551,Rasul Douglas,DB,2018,75
00-0033551,Rasul Douglas,DB,2019,72
00-0033551,Rasul Douglas,DB,2020,73
00-0033551,Rasul Douglas,DB,2021,78
00-0033551,Rasul Douglas,DB,2022,80
00-0033551,Rasul Douglas,DB,2023,81
00-0025942,Leger Douzable,DL,2016,68
00-0036139,Rico Dowdle,RB,2021,66
00-0036139,Rico Dowdle,RB,2022,66
00-0036139,Rico Dowdle,RB,2023,67
00-0035412,Andrew Dowell,LB,2021,62
00-0035412,Andrew Dowell,LB,2022,62
00-0035412,Andrew Dowell,LB,2023,65
00-0038632,Colton Dowell,WR,2023,66
00-0039630,Michael Dowell,DB,,
00-0031272,Jonathan Dowling,DB,2016,66
00-0027971,Ras-I Dowling,DB,,
00-0034167,Devante Downs,LB,2018,65
00-0034167,Devante Downs,LB,2019,62
00-0034167,Devante Downs,LB,2020,61
00-0038997,Josh Downs,WR,2023,71
00-0037533,Sage Doxtater,OL,,
00-0030181,Jack Doyle,TE,2016,72
00-0030181,Jack Doyle,TE,2017,79
00-0030181,Jack Doyle,TE,2018,85
00-0030181,Jack Doyle,TE,2019,85
00-0030181,Jack Doyle,TE,2020,81
00-0030181,Jack Doyle,TE,2021,78
00-0036560,Tommy Doyle,OL,2021,60
00-0036560,Tommy Doyle,OL,2022,62
